ranking,comment_time,usefule_num
4,2016/12/6,0
4,2016/11/18,1
4,2016/12/17,0
5,2016/9/16,2
4,2016/12/10,0
3,2016/9/26,2
2,2016/12/4,3
4,2016/12/2,4
4,2016/12/8,1
4,2016/9/30,6
3,2017/4/16,0
5,2016/12/3,2
5,2017/1/24,0
5,2016/12/4,1
4,2017/1/6,0
5,2016/12/3,2
2,2016/12/3,2
4,2016/10/9,1
5,2016/11/27,1
3,2016/12/9,1
5,2016/10/9,1
5,2016/9/11,2
5,2016/12/16,1
3,2016/12/11,2
4,2016/10/2,0
4,2016/12/2,2
5,2016/12/10,2
5,2016/9/8,2
5,2017/1/11,0
4,2016/12/4,4
5,2016/10/15,1
4,2017/7/17,0
5,2016/12/4,2
3,2016/12/3,0
5,2017/8/28,0
4,2016/12/4,1
3,2016/12/5,2
2,2016/12/5,1
4,2017/3/8,4
4,2016/12/2,3
5,2016/9/8,2
5,2016/12/2,1
4,2016/12/3,0
3,2016/12/4,1
4,2016/12/10,3
4,2016/12/11,0
3,2016/12/2,2
4,2016/12/8,0
5,2016/12/9,1
5,2016/12/7,0
5,2016/8/28,11
3,2016/12/9,4
5,2016/12/2,3
4,2017/1/14,0
5,2016/9/28,3
5,2016/9/18,5
5,2016/11/4,0
3,2016/12/8,0
3,2016/12/4,2
4,2016/9/24,1
4,2016/12/4,5
4,2016/12/3,1
4,2016/12/5,1
4,2016/12/8,0
5,2016/12/7,0
3,2016/12/9,1
3,2016/12/13,0
4,2016/12/2,0
4,2016/11/8,0
4,2017/7/9,1
5,2016/12/4,5
4,2016/10/11,1
4,2016/9/20,1
5,2016/9/12,1
4,2016/12/2,0
5,2016/10/22,0
5,2016/12/5,0
4,2017/7/19,0
3,2016/12/3,3
4,2016/12/3,0
4,2016/12/14,0
4,2016/12/3,1
4,2016/12/3,3
5,2016/12/6,3
4,2016/12/4,3
3,2016/9/11,4
5,2016/12/4,1
3,2016/12/30,0
4,2016/9/14,7
4,2016/12/26,1
4,2016/9/26,2
4,2016/12/11,1
4,2016/12/8,0
4,2016/9/12,0
5,2016/11/13,1
5,2016/9/7,0
4,2017/2/15,0
4,2016/12/9,1
3,2016/12/9,0
5,2016/12/5,1
,2016/12/4,0
5,2016/12/4,0
4,2016/12/3,3
3,2016/12/9,1
3,2016/12/23,0
4,2016/9/24,0
2,2016/12/3,15
5,2016/12/2,0
4,2016/12/2,0
5,2016/12/8,0
1,2017/1/25,3
4,2017/2/1,0
4,2016/10/11,0
5,2016/12/9,0
4,2016/12/10,1
3,2016/12/23,1
5,2016/12/5,0
2,2016/12/29,0
5,2016/12/3,0
4,2016/10/2,3
4,2016/11/25,0
4,2016/12/2,2
5,2017/2/3,0
5,2017/6/17,2
4,2016/9/26,1
4,2016/12/4,1
5,2017/2/7,1
3,2017/1/31,1
5,2016/12/3,1
5,2016/11/13,1
4,2017/2/12,1
3,2016/12/2,5
5,2016/12/6,2
5,2017/1/23,1
2,2017/1/3,2
,2016/11/28,0
4,2016/12/5,0
5,2016/9/16,6
5,2016/12/2,0
4,2016/12/2,0
3,2016/12/6,1
4,2017/1/6,1
5,2016/12/4,1
4,2016/9/25,1
4,2016/12/3,1
4,2016/12/4,2
3,2016/12/8,0
4,2016/10/15,1
4,2016/12/2,6
4,2016/12/3,8
4,2016/12/3,1
3,2017/4/14,1
5,2016/10/10,1
4,2017/2/24,0
2,2016/11/20,2
3,2016/12/6,3
5,2016/12/6,1
5,2016/9/23,0
3,2016/10/2,3
5,2016/11/19,2
5,2017/2/11,1
2,2016/10/7,7
5,2016/12/5,1
2,2016/12/2,3
5,2016/9/14,1
5,2016/12/3,2
5,2016/12/3,2
4,2016/12/6,0
5,2016/12/2,1
5,2016/12/6,2
3,2016/12/2,2
1,2016/12/5,2
3,2016/12/3,0
3,2016/12/9,1
4,2016/12/11,0
4,2016/9/10,2
4,2017/8/27,1
5,2016/12/5,3
4,2016/12/18,1
3,2016/10/8,6
4,2016/9/15,2
4,2016/12/6,0
4,2016/12/5,1
3,2016/12/4,3
5,2016/8/28,2
,2016/12/4,1
4,2016/12/2,0
4,2016/11/2,0
,2016/9/12,1
5,2016/12/5,5
5,2016/12/3,1
5,2016/12/3,1
4,2016/9/27,2
5,2016/12/22,0
4,2016/12/4,3
2,2016/12/28,0
1,2017/5/8,0
5,2016/9/17,0
2,2016/9/10,2
,2017/1/14,0
4,2016/12/5,0
5,2016/12/2,0
4,2016/12/15,1
3,2016/11/14,6
5,2016/9/25,0
3,2017/2/15,0
4,2016/9/29,0
5,2016/12/20,1
,2016/12/2,3
5,2016/12/3,1
3,2016/12/6,2
4,2016/12/24,0
5,2017/2/26,1
5,2016/12/8,1
5,2016/12/3,4
3,2016/12/12,0
4,2016/9/20,1
4,2016/9/16,0
5,2016/9/22,1
,2017/2/18,0
4,2016/11/1,0
5,2016/12/4,2
5,2016/9/27,2
3,2016/12/2,4
5,2016/12/10,4
3,2016/12/7,4
4,2016/12/4,0
3,2016/12/4,1
4,2016/10/7,3
5,2016/12/2,1
5,2016/10/7,0
5,2016/9/24,1
4,2016/12/4,1
4,2016/9/26,1
4,2016/12/10,1
5,2016/12/20,1
4,2017/2/1,0
3,2016/12/11,3
2,2016/12/26,0
5,2016/9/8,2
4,2016/12/4,2
5,2016/9/25,1
4,2016/12/25,0
3,2016/12/15,0
5,2016/12/2,1
5,2016/12/5,0
3,2016/12/2,2
4,2016/12/4,1
5,2016/12/4,1
,2016/12/8,1
5,2016/12/8,0
3,2016/12/6,3
4,2016/12/3,1
4,2017/8/29,0
5,2016/10/6,1
5,2016/12/3,1
5,2016/12/3,0
3,2017/1/31,0
4,2016/12/4,0
4,2016/12/8,1
4,2016/12/3,2
5,2016/8/30,4
4,2016/12/17,0
5,2016/12/6,2
4,2016/12/3,0
3,2016/12/5,1
5,2017/8/26,0
5,2016/12/3,1
4,2016/12/10,1
5,2016/9/8,2
5,2016/12/5,3
4,2016/10/17,1
3,2016/12/4,5
5,2017/4/24,1
3,2017/2/1,0
5,2016/9/14,0
4,2017/1/30,0
5,2016/11/14,1
4,2016/9/8,2
5,2016/9/24,1
5,2016/12/5,1
5,2016/12/8,3
3,2016/12/9,2
5,2016/12/4,0
4,2016/12/3,1
5,2016/12/3,0
4,2016/12/7,1
3,2016/12/11,0
3,2016/9/17,3
5,2016/9/28,0
5,2016/10/13,0
5,2016/9/8,2
5,2016/12/2,1
3,2017/7/27,1
5,2016/12/2,8
5,2017/1/15,1
4,2016/12/9,2
3,2016/12/2,1
3,2016/12/5,0
5,2016/12/8,0
4,2016/12/2,1
,2016/12/13,1
3,2016/12/4,1
4,2016/10/30,1
4,2016/12/11,0
4,2016/12/4,0
5,2016/10/2,1
5,2016/12/3,0
4,2016/12/2,1
5,2016/9/10,1
4,2016/10/11,1
4,2016/9/8,3
4,2016/12/8,1
4,2016/12/8,0
4,2017/1/14,0
,2016/12/5,1
4,2017/5/1,0
4,2016/12/2,4
5,2017/8/27,0
5,2016/12/2,5
4,2016/12/12,0
4,2016/12/6,1
4,2016/11/8,0
5,2016/12/3,2
4,2016/12/30,0
4,2016/12/2,1
4,2016/9/22,1
4,2017/6/4,0
4,2016/12/9,3
4,2016/12/18,0
5,2016/9/24,2
3,2016/9/18,2
4,2016/12/5,0
3,2016/12/5,3
4,2017/1/23,0
,2016/12/6,2
3,2016/11/15,3
5,2016/11/6,0
5,2017/4/20,0
4,2016/9/14,1
5,2016/12/3,1
2,2016/12/10,8
3,2017/8/13,0
3,2016/10/7,3
4,2016/9/29,0
5,2016/12/4,1
4,2016/12/14,1
4,2016/12/7,0
4,2016/12/5,0
3,2016/12/6,1
2,2017/8/9,0
5,2016/10/3,1
,2016/12/3,1
5,2016/12/4,4
3,2016/9/29,3
1,2016/12/18,2
4,2016/12/4,0
3,2016/12/4,1
5,2016/12/4,0
2,2016/12/5,3
5,2017/8/7,0
3,2017/5/1,0
4,2016/12/29,0
,2016/12/6,0
5,2016/9/17,1
5,2016/12/8,1
5,2016/12/2,0
3,2016/12/3,2
5,2016/12/2,5
5,2016/12/4,2
3,2017/1/12,0
5,2016/9/9,1
3,2016/9/11,2
4,2016/12/4,1
2,2016/12/5,3
4,2016/8/27,2
5,2016/9/17,1
5,2016/9/8,1
5,2017/7/27,1
4,2017/3/22,0
4,2016/12/4,1
5,2016/9/14,1
5,2016/12/23,0
4,2016/12/4,1
4,2016/12/2,1
4,2016/12/19,1
4,2016/12/4,2
5,2016/12/3,3
4,2016/10/12,0
4,2016/12/3,0
5,2016/12/3,4
4,2017/1/26,0
4,2016/11/15,5
4,2016/9/16,0
4,2016/10/22,2
5,2016/12/2,2
2,2016/12/12,3
4,2016/9/29,3
4,2016/12/4,0
4,2016/12/8,1
3,2016/12/3,1
4,2016/12/5,1
3,2016/12/9,1
,2016/10/10,0
3,2017/2/5,1
4,2017/1/2,0
4,2016/12/4,0
4,2017/2/17,2
3,2016/12/4,0
3,2016/12/7,3
3,2016/12/12,0
5,2016/12/6,1
5,2016/12/10,0
4,2016/12/2,4
5,2016/11/1,1
3,2016/12/2,1
3,2016/12/3,1
5,2016/12/2,6
5,2016/12/3,0
3,2017/7/23,0
4,2016/11/28,1
5,2016/9/18,1
5,2016/12/14,0
4,2016/12/4,2
2,2016/12/5,6
4,2016/9/12,0
4,2016/12/5,0
3,2016/12/3,2
5,2016/12/3,1
5,2016/9/23,0
4,2016/12/31,0
5,2016/10/7,2
5,2016/12/3,6
3,2017/8/20,0
5,2017/6/4,0
4,2017/2/15,0
4,2016/12/2,0
5,2016/12/5,2
4,2016/12/16,0
5,2016/12/4,0
5,2016/12/4,1
3,2016/12/4,1
4,2016/12/4,0
4,2016/12/4,0
3,2016/12/2,3
,2016/10/13,0
4,2017/2/14,0
4,2016/9/21,1
2,2016/10/23,2
5,2016/9/14,1
3,2016/12/5,1
5,2017/3/11,1
5,2016/12/2,0
4,2016/12/4,1
4,2016/12/6,0
3,2016/10/10,1
5,2016/12/4,1
5,2016/12/3,0
4,2017/2/4,0
4,2016/12/8,1
3,2016/12/4,1
5,2016/12/8,0
4,2016/12/10,1
4,2016/12/2,0
4,2017/2/6,0
4,2016/12/7,1
5,2016/12/2,1
3,2016/9/16,4
4,2016/9/11,1
5,2016/12/6,0
4,2016/12/20,0
4,2016/12/8,0
4,2016/12/11,0
5,2016/9/13,1
4,2016/12/2,2
3,2016/12/16,2
5,2016/12/5,0
4,2016/12/3,0
5,2016/12/5,2
5,2016/12/2,2
4,2016/12/7,0
3,2016/12/2,2
5,2016/12/2,0
3,2016/10/24,2
5,2016/12/6,0
4,2016/12/3,5
4,2017/5/20,0
4,2016/12/4,0
4,2016/12/29,0
5,2016/12/4,0
4,2016/9/23,1
4,2016/12/6,3
3,2017/1/13,0
5,2016/9/24,1
4,2016/12/3,0
5,2016/11/21,1
5,2017/3/12,0
4,2016/12/5,1
3,2016/11/28,5
4,2016/12/9,1
3,2016/10/20,1
4,2016/12/8,2
5,2016/12/3,1
4,2016/12/15,0
5,2016/11/22,1
4,2016/11/8,0
4,2016/12/3,0
3,2016/11/20,5
4,2016/12/3,4
4,2016/12/6,0
3,2016/10/29,1
5,2016/12/3,4
5,2016/10/4,0
4,2016/12/2,0
5,2016/12/12,0
4,2016/12/3,0
5,2016/9/11,6
5,2016/12/21,2
4,2016/12/9,1
5,2016/12/4,0
5,2016/12/3,1
5,2016/12/4,1
5,2016/12/31,1
5,2016/12/15,2
4,2017/8/20,0
4,2016/12/2,1
4,2016/10/9,3
1,2017/3/19,0
3,2016/12/3,3
4,2016/12/14,0
4,2016/9/7,0
5,2016/12/3,1
5,2016/10/7,0
4,2016/12/3,0
4,2016/9/27,0
4,2016/11/25,0
3,2016/12/2,1
4,2016/12/5,1
5,2016/8/28,2
4,2016/12/7,1
5,2016/12/2,0
5,2016/12/11,0
4,2016/12/21,2
4,2016/12/10,1
5,2016/12/11,1
4,2016/12/5,0
3,2016/12/19,0
,2016/12/4,0
5,2016/11/21,0
4,2016/12/6,0
4,2016/9/25,1
3,2017/1/23,1
5,2017/8/16,0
4,2017/8/3,0
5,2016/10/2,1
5,2016/9/17,0
5,2016/10/26,1
4,2016/12/2,0
1,2016/12/13,3
,2016/12/4,0
4,2016/12/3,0
5,2016/12/11,0
5,2016/9/10,0
4,2016/12/3,0
5,2016/9/22,1
2,2017/6/26,2
3,2016/9/30,2
5,2016/12/5,0
,2016/12/6,1
4,2016/12/3,0
4,2017/4/8,0
3,2016/12/2,4
4,2016/9/9,2
4,2016/12/4,1
3,2017/8/27,0
4,2017/5/23,0
4,2017/8/2,0
5,2016/12/29,0
2,2016/12/5,0
4,2016/12/7,2
,2017/4/9,0
4,2016/12/17,1
5,2016/12/2,1
4,2016/12/4,0
5,2016/9/25,1
4,2016/12/4,0
4,2016/12/2,0
3,2016/12/5,2
4,2017/8/16,0
4,2016/12/2,1
5,2016/12/2,4
3,2016/12/4,1
3,2016/10/2,1
4,2016/9/22,1
2,2017/1/8,1
4,2016/12/12,0
4,2016/12/2,4
3,2016/12/14,0
3,2016/12/2,1
5,2016/9/20,2
4,2016/12/10,0
3,2016/12/4,1
3,2016/12/4,2
3,2017/1/13,0
3,2017/1/20,1
4,2016/12/11,1
4,2016/10/19,0
5,2016/9/18,1
5,2016/9/27,2
5,2016/9/11,4
4,2016/12/2,1
4,2016/12/3,1
5,2016/9/17,1
5,2016/12/13,0
4,2016/8/31,0
4,2016/12/6,2
3,2016/12/7,0
4,2016/12/10,0
5,2016/12/4,1
3,2016/12/3,5
5,2016/9/16,1
3,2017/3/17,0
3,2016/10/10,3
5,2016/12/9,1
4,2016/9/10,15
5,2016/9/19,0
3,2017/1/17,0
3,2016/12/8,0
4,2016/12/15,1
4,2016/11/13,0
5,2016/11/23,1
4,2017/1/9,0
3,2016/12/10,1
5,2016/12/2,0
3,2017/4/9,0
5,2016/12/4,1
5,2016/12/4,0
4,2016/12/2,0
4,2016/9/18,0
3,2016/12/13,0
5,2016/11/15,2
4,2016/10/11,1
5,2016/12/3,0
5,2016/9/29,0
5,2016/12/2,1
5,2017/8/12,0
5,2016/9/29,1
5,2016/9/29,1
5,2016/12/5,0
5,2016/10/24,1
5,2016/11/6,1
4,2017/7/3,0
4,2016/9/10,0
5,2016/12/3,1
4,2016/9/3,1
2,2016/10/11,3
5,2016/12/4,1
5,2016/12/5,1
3,2016/12/4,1
,2017/1/14,0
4,2016/12/5,0
3,2016/12/25,0
4,2016/9/15,0
5,2017/4/5,0
5,2016/12/3,0
4,2017/5/14,2
4,2016/9/17,1
5,2016/12/3,8
3,2016/9/26,2327
5,2016/12/3,1
5,2016/9/16,1
3,2017/2/7,0
4,2017/7/28,0
5,2016/12/10,0
4,2016/12/5,0
5,2016/12/5,0
3,2016/12/3,2
5,2017/8/27,0
4,2016/12/10,0
5,2016/12/3,3
4,2016/11/9,1
3,2016/12/9,1
,2017/8/29,0
4,2016/12/4,0
5,2016/9/11,1
4,2017/1/4,1
2,2016/12/4,0
2,2017/1/2,4
3,2016/12/13,0
5,2016/12/2,2
5,2016/12/3,1
5,2016/9/17,2
4,2016/12/19,0
3,2016/12/3,1
4,2016/12/8,0
5,2016/12/4,4
,2016/12/4,1
4,2016/9/14,2
3,2016/10/4,1
5,2016/9/12,1
5,2016/12/2,1
5,2016/9/24,1
4,2016/9/20,1
4,2017/3/18,0
4,2016/12/9,0
5,2016/12/5,1
5,2016/12/10,0
3,2017/2/5,0
4,2016/12/11,1
5,2016/9/8,1
5,2017/3/27,2
4,2016/12/4,1
4,2016/12/7,0
5,2016/10/9,0
4,2016/12/4,1
4,2016/12/7,0
4,2016/12/3,0
5,2016/11/19,1
5,2016/12/6,2
5,2016/12/3,0
4,2016/10/12,1
5,2016/12/4,2
4,2016/12/2,1
5,2017/3/11,0
3,2016/12/2,5
4,2017/3/18,0
3,2017/2/7,1
3,2016/12/3,1
3,2016/12/2,1
4,2016/12/5,1
3,2016/12/13,3
5,2016/12/4,0
5,2016/9/8,1
5,2016/12/3,1
3,2016/12/24,3
,2016/12/12,1
4,2016/12/11,0
4,2016/9/17,0
4,2016/12/27,1
4,2016/12/2,1
4,2016/12/2,3
4,2016/10/14,1
3,2016/9/13,2
3,2016/9/26,1
5,2017/1/16,2
4,2016/12/1,2
5,2017/8/6,0
5,2016/12/4,0
4,2016/12/25,0
4,2016/10/6,0
5,2016/12/6,1
3,2016/10/5,0
4,2016/12/5,0
5,2016/12/4,1
3,2016/12/6,2
4,2016/12/5,2
4,2016/12/3,0
3,2016/12/4,8
4,2016/12/9,1
,2017/4/19,0
1,2016/12/7,4
,2017/1/2,0
4,2016/12/24,1
4,2016/12/4,0
5,2016/12/2,3
3,2016/12/7,2
1,2016/12/3,3
4,2016/12/10,0
3,2017/8/7,0
,2017/7/23,2
4,2016/10/4,0
5,2016/12/19,2
4,2017/1/7,0
5,2016/8/28,9
4,2016/12/5,2
4,2016/12/3,1
5,2016/12/5,2
4,2016/12/4,0
5,2016/12/4,0
3,2016/10/23,4
3,2017/5/24,0
4,2016/12/13,0
3,2017/1/28,2
3,2016/12/4,1
5,2016/12/4,0
4,2017/7/5,1
4,2016/12/6,0
5,2016/11/3,1
2,2017/3/3,0
5,2016/12/4,0
4,2016/12/8,0
4,2016/12/5,0
5,2017/2/11,0
4,2016/12/4,1
1,2016/12/1,2
3,2017/6/11,0
5,2016/12/12,0
2,2016/12/10,0
5,2017/4/5,0
4,2016/12/17,0
1,2016/12/12,0
3,2016/12/4,0
4,2016/12/2,1
5,2017/8/13,0
,2017/1/29,0
3,2016/12/4,0
3,2016/12/3,4
1,2016/12/12,3
3,2016/12/11,2
4,2016/12/9,0
5,2016/9/21,2
5,2016/9/8,2
3,2016/12/2,0
3,2016/12/3,2
4,2016/9/26,0
3,2017/5/10,3
4,2016/12/4,1
5,2016/12/3,1
4,2016/12/7,6
3,2016/9/22,3
4,2016/12/3,2
4,2016/10/20,1
5,2016/12/2,2
4,2016/10/17,0
4,2016/12/4,0
4,2016/12/2,0
4,2016/8/28,3
3,2016/12/19,1
5,2016/12/3,1
3,2017/7/8,1
5,2016/9/27,1
5,2016/12/3,2
5,2016/12/2,4
4,2016/9/11,2
3,2016/12/3,2
3,2016/12/4,4
5,2016/12/2,1
3,2016/12/11,1
3,2017/5/16,1
2,2016/12/30,2
4,2016/11/3,1
5,2016/12/2,4
5,2016/12/5,2
4,2016/12/3,5
4,2016/12/10,0
5,2016/10/29,0
3,2016/12/30,1
4,2016/12/3,1
3,2016/12/28,0
5,2016/12/5,2
5,2016/11/23,0
5,2016/9/26,0
5,2016/9/12,2
5,2016/12/3,1
3,2016/12/7,0
5,2016/12/4,0
5,2016/12/6,0
3,2017/8/19,0
2,2016/12/7,1
,2016/12/7,1
4,2016/12/11,1
3,2017/8/18,0
5,2016/12/4,1
3,2016/12/4,1
4,2016/10/11,0
3,2016/9/22,3
3,2016/12/1,7
3,2016/12/4,0
3,2016/12/6,3
3,2016/12/3,2
5,2016/9/23,0
4,2016/12/2,0
4,2016/12/5,0
3,2017/1/8,0
4,2016/12/10,0
3,2016/12/3,4
5,2016/12/4,1
4,2016/12/9,0
4,2016/10/8,1
5,2016/12/3,1
2,2016/12/7,1
4,2016/12/2,1
4,2016/12/5,0
5,2016/12/4,2
3,2016/12/7,2
5,2016/12/8,1
5,2016/12/5,1
3,2017/3/19,0
3,2016/12/10,2
5,2016/12/3,2
5,2016/12/8,0
5,2016/9/21,1
4,2016/12/7,0
4,2017/2/17,0
3,2017/4/5,0
4,2017/8/21,0
4,2016/12/7,0
4,2016/11/5,0
3,2016/12/4,1
4,2016/12/3,1
,2017/1/31,0
4,2017/1/1,0
5,2016/12/5,4
3,2016/12/4,2
4,2016/12/3,0
4,2016/12/2,0
5,2016/12/30,0
4,2016/10/17,0
4,2016/9/16,1
4,2016/12/5,1
4,2016/12/2,0
3,2016/12/31,0
,2016/9/15,1
4,2016/12/3,0
4,2016/12/16,0
5,2017/3/12,0
5,2016/12/2,0
4,2016/12/13,1
5,2016/12/9,0
5,2016/12/2,2
4,2016/9/26,0
1,2017/1/1,1
5,2016/12/2,0
5,2016/12/3,1
2,2016/12/2,30
5,2016/12/9,0
5,2016/12/11,0
3,2016/12/2,0
5,2016/9/14,1
5,2016/12/5,0
4,2016/12/4,1
3,2017/4/12,0
3,2016/12/12,1
5,2016/12/6,3
5,2016/12/22,0
5,2016/12/2,0
3,2017/4/12,0
5,2016/10/29,0
2,2016/11/23,42
5,2016/12/3,2
5,2016/12/3,3
4,2017/1/5,1
3,2016/12/2,1
4,2016/12/3,1
3,2016/10/5,2
3,2016/12/2,2
4,2016/12/3,0
4,2016/12/11,1
4,2016/10/21,2
5,2016/12/3,2
3,2016/9/11,0
3,2016/12/7,0
5,2016/12/2,1
4,2017/4/23,0
5,2016/11/4,5
4,2016/12/17,1
5,2016/9/12,0
3,2016/10/11,4
5,2017/1/27,1
3,2016/12/4,1
5,2016/9/17,0
5,2017/1/17,0
5,2016/12/3,0
4,2016/12/11,0
5,2016/12/2,2
5,2016/11/8,1
4,2016/12/2,1
4,2016/11/6,0
4,2016/12/3,1
3,2016/12/11,1
5,2016/9/25,1
5,2016/12/2,0
4,2016/10/6,0
3,2017/2/6,0
5,2016/12/5,0
5,2016/12/5,0
5,2016/12/6,1
5,2016/12/3,0
4,2016/10/20,0
4,2016/12/14,0
5,2016/12/24,3
4,2017/7/31,1
5,2016/10/12,1
5,2016/12/4,1
2,2016/10/27,2
2,2016/12/9,2
5,2016/12/9,1
5,2016/12/7,1
5,2016/12/3,2
4,2016/12/2,0
5,2016/10/7,1
3,2016/12/9,0
4,2016/10/21,0
3,2016/11/18,5
4,2017/8/8,0
5,2016/10/16,1
4,2016/9/30,0
5,2017/1/1,0
5,2016/10/21,0
5,2017/2/9,0
5,2016/9/29,2
4,2016/11/18,1
4,2016/12/3,0
4,2016/11/27,1
3,2016/11/21,1
5,2016/12/2,6
5,2016/12/2,11
4,2016/12/2,2
5,2016/12/8,0
4,2017/8/2,0
5,2016/12/10,0
5,2016/12/3,3
5,2016/9/9,3
5,2016/11/29,4
5,2016/9/17,0
3,2017/1/5,0
5,2016/12/8,0
5,2016/12/12,0
3,2017/6/4,0
4,2017/8/16,0
5,2016/9/27,1
5,2016/12/3,0
4,2016/9/21,0
5,2016/12/2,1
3,2016/12/2,1
4,2016/12/5,0
4,2016/12/3,0
4,2016/12/13,1
4,2016/12/2,2
5,2016/9/22,0
5,2016/10/31,0
5,2016/12/2,4
5,2016/12/2,1
3,2016/12/6,3
5,2016/12/3,1
3,2016/10/31,4
2,2016/12/7,3
5,2016/12/2,0
5,2016/12/3,0
4,2016/12/2,1
4,2017/4/8,0
4,2016/9/15,1
4,2016/9/8,1
3,2016/12/10,0
4,2016/9/26,0
2,2016/12/2,19
3,2016/12/16,0
5,2016/12/3,0
5,2016/9/16,1
4,2017/2/9,0
5,2016/9/11,1
4,2017/8/4,0
5,2016/12/10,1
3,2016/12/9,0
3,2016/12/20,0
3,2016/12/5,0
5,2017/2/17,1
3,2016/12/4,0
5,2016/12/4,0
4,2016/12/5,0
3,2016/12/5,1
4,2017/4/24,0
4,2017/7/29,0
4,2016/12/3,0
4,2016/12/30,0
5,2016/12/20,0
2,2016/11/30,8
2,2016/8/29,2
5,2016/12/6,1
4,2016/12/8,0
4,2016/12/7,0
4,2016/12/19,0
4,2016/12/3,1
4,2016/12/10,1
4,2016/12/7,0
5,2017/1/25,1
5,2016/10/11,0
4,2016/12/3,1
3,2017/8/18,0
5,2016/12/3,2
4,2016/12/9,1
5,2016/12/4,0
5,2016/12/6,2
4,2016/12/4,1
5,2016/11/15,0
4,2016/10/6,1
5,2017/1/14,0
5,2016/12/2,3
1,2016/12/3,2
4,2017/7/12,0
4,2016/10/30,1
2,2016/12/24,0
5,2016/11/27,1
3,2016/12/31,1
4,2016/12/7,0
4,2016/12/5,1
3,2016/12/3,2
5,2016/12/3,1
5,2017/1/7,0
4,2017/7/30,0
4,2016/12/5,0
4,2016/10/15,1
3,2016/12/3,0
3,2016/11/24,2
4,2016/12/3,0
4,2016/12/3,0
5,2016/12/4,0
5,2017/8/27,0
3,2016/12/8,1
2,2016/12/7,3
5,2016/9/12,1
1,2017/6/25,1
4,2016/9/27,0
4,2016/12/3,0
2,2017/1/2,2
2,2017/7/4,1
5,2016/10/1,1
5,2016/12/3,1
5,2016/9/11,0
5,2017/7/28,0
4,2016/12/4,1
4,2016/12/5,0
3,2016/12/2,5
4,2016/12/8,0
3,2016/11/29,9
5,2016/9/16,0
4,2016/12/3,3
1,2016/12/3,5
4,2016/10/10,0
5,2016/12/3,0
3,2016/12/5,1
3,2017/1/1,1
4,2016/12/25,0
1,2016/12/2,11
4,2016/12/5,0
5,2016/9/10,0
5,2016/12/3,0
5,2016/11/16,0
3,2017/7/2,0
5,2017/8/2,0
4,2016/12/13,0
,2016/12/5,1
5,2016/12/4,0
3,2016/12/3,2
4,2016/12/10,0
5,2016/9/14,1
5,2016/10/30,0
4,2017/7/13,1
5,2017/8/7,0
5,2016/12/6,2
4,2016/12/5,1
4,2016/12/25,1
4,2016/12/3,0
5,2016/9/22,1
4,2016/12/7,1
2,2017/1/2,3
3,2016/12/6,0
3,2016/12/4,2
4,2016/10/22,0
5,2016/12/2,0
3,2017/2/19,0
4,2016/12/3,1
3,2017/2/11,0
5,2016/12/9,1
5,2016/11/30,3
5,2016/12/6,3
5,2016/12/4,1
3,2016/9/30,2
4,2016/10/23,1
4,2016/12/7,0
4,2016/12/7,0
4,2016/9/20,1
4,2016/12/7,1
3,2016/12/3,1
4,2016/12/5,1
4,2016/11/27,0
3,2016/12/5,3
5,2016/10/15,1
4,2016/12/4,1
1,2017/2/20,0
4,2016/12/7,1
4,2016/12/2,2
5,2016/10/17,2
3,2016/12/5,2
4,2016/12/2,2
5,2016/12/4,0
3,2016/12/2,4
4,2016/12/7,1
5,2016/12/6,2
5,2016/12/3,1
5,2016/12/2,2
4,2016/10/5,0
3,2016/10/16,2
5,2016/9/18,0
5,2016/9/16,0
4,2016/12/10,0
4,2017/8/22,0
5,2016/12/3,2
3,2017/8/27,1
4,2016/12/6,0
4,2016/12/6,2
3,2016/10/15,2
5,2016/12/4,0
3,2017/7/29,0
5,2016/11/12,0
2,2016/12/2,0
4,2017/1/1,1
5,2017/2/3,0
5,2017/1/3,0
3,2016/12/5,2
5,2016/12/14,0
4,2016/12/10,0
2,2016/9/14,13
3,2016/12/7,2
4,2016/12/4,0
5,2016/12/2,0
3,2016/12/9,0
5,2016/9/17,1
3,2016/12/4,0
4,2016/9/14,0
3,2016/12/12,0
5,2016/12/4,1
4,2016/12/4,0
5,2016/12/3,0
4,2016/12/9,0
4,2016/11/17,0
3,2016/9/11,3
4,2017/8/29,0
3,2016/12/5,1
1,2016/12/9,4
4,2016/12/11,1
5,2016/10/1,1
4,2016/11/28,1
3,2016/12/3,0
4,2016/12/3,0
3,2016/12/11,2
4,2016/9/14,0
4,2016/11/11,1
4,2016/9/8,1
4,2016/12/4,0
3,2016/12/12,0
4,2016/12/2,0
4,2016/12/17,0
4,2016/11/15,0
5,2016/12/5,1
3,2016/12/3,0
4,2016/12/5,0
5,2016/12/4,0
4,2017/4/4,0
5,2016/12/6,0
5,2017/4/20,0
3,2016/12/10,2
4,2016/12/7,0
5,2016/11/30,2
3,2016/12/25,1
5,2016/11/21,1
2,2016/12/17,0
5,2016/11/20,0
5,2016/9/24,0
4,2016/12/5,0
3,2016/12/28,0
5,2016/9/10,0
4,2016/12/3,2
3,2017/4/1,1
2,2016/12/6,7
4,2017/8/27,0
4,2016/9/11,0
3,2016/12/2,5
5,2016/12/2,0
4,2016/10/22,2
5,2016/12/3,1
4,2016/12/12,0
3,2016/12/4,2
3,2016/10/23,3
